@relation relation: PoC: SDN0331; Target: Avg$PerMWHr; Delay: 24hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Avg$PerMWHr numeric

@data
48.0,0.0,2022.0,11.0,1.0,27.12428571,25.19,-0.0,1.0,-0.85000606,0.52677291,6.73666667
1.0,0.0,2022.0,11.0,2.0,27.12428571,25.19,0.13052619,0.99144486,-0.84981709,0.52707771,0.026
2.0,0.0,2022.0,11.0,2.0,18.92714286,10.82,0.25881905,0.96592583,-0.84962801,0.52738244,0.01285714
3.0,0.0,2022.0,11.0,2.0,10.48666667,10.5,0.38268343,0.92387953,-0.84943882,0.52768711,0.01
4.0,0.0,2022.0,11.0,2.0,9.24333333,10.07,0.5,0.8660254,-0.84924952,0.52799171,0.01
5.0,0.0,2022.0,11.0,2.0,3.18142857,0.96,0.60876143,0.79335334,-0.84906012,0.52829624,0.01
6.0,0.0,2022.0,11.0,2.0,0.93666667,0.94,0.70710678,0.70710678,-0.8488706,0.52860071,0.01285714
7.0,0.0,2022.0,11.0,2.0,0.02571429,0.03,0.79335334,0.60876143,-0.84868097,0.5289051,0.01
8.0,0.0,2022.0,11.0,2.0,0.02833333,0.03,0.8660254,0.5,-0.84849124,0.52920943,0.01
9.0,0.0,2022.0,11.0,2.0,0.03,0.03,0.92387953,0.38268343,-0.84830139,0.52951369,0.01
10.0,0.0,2022.0,11.0,2.0,0.46,0.455,0.96592583,0.25881905,-0.84811144,0.52981788,0.01
11.0,0.0,2022.0,11.0,2.0,6.04833333,7.395,0.99144486,0.13052619,-0.84792138,0.53012201,0.01
12.0,0.0,2022.0,11.0,2.0,5.61,6.79,1.0,0.0,-0.8477312,0.53042606,0.01
13.0,0.0,2022.0,11.0,2.0,28.17142857,9.84,0.99144486,-0.13052619,-0.84754092,0.53073005,0.01571429
14.0,0.0,2022.0,11.0,2.0,19.13,9.35,0.96592583,-0.25881905,-0.84735053,0.53103397,0.02571429
15.0,0.0,2022.0,11.0,2.0,24.55,8.94,0.92387953,-0.38268343,-0.84716003,0.53133782,0.03
16.0,0.0,2022.0,11.0,2.0,8.64571429,8.66,0.8660254,-0.5,-0.84696943,0.5316416,0.03
17.0,0.0,2022.0,11.0,2.0,8.47285714,8.48,0.79335334,-0.60876143,-0.84677871,0.53194531,0.03
18.0,0.0,2022.0,11.0,2.0,8.18,8.12,0.70710678,-0.70710678,-0.84658788,0.53224896,0.03
19.0,0.0,2022.0,11.0,2.0,2.56428571,0.4,0.60876143,-0.79335334,-0.84639695,0.53255254,0.03
20.0,0.0,2022.0,11.0,2.0,7.13,8.25,0.5,-0.8660254,-0.84620591,0.53285604,0.03
21.0,0.0,2022.0,11.0,2.0,8.38,8.4,0.38268343,-0.92387953,-0.84601475,0.53315948,0.03
22.0,0.0,2022.0,11.0,2.0,20.57142857,8.71,0.25881905,-0.96592583,-0.84582349,0.53346286,0.03
23.0,0.0,2022.0,11.0,2.0,8.48666667,8.53,0.13052619,-0.99144486,-0.84563212,0.53376616,20.13333333
24.0,0.0,2022.0,11.0,2.0,8.43714286,8.43,0.0,-1.0,-0.84544064,0.53406939,8.36714286
25.0,0.0,2022.0,11.0,2.0,1.53,0.42,-0.13052619,-0.99144486,-0.84524906,0.53437256,7.39285714
26.0,0.0,2022.0,11.0,2.0,0.41142857,0.41,-0.25881905,-0.96592583,-0.84505736,0.53467565,7.77857143
27.0,0.0,2022.0,11.0,2.0,1.93857143,0.44,-0.38268343,-0.92387953,-0.84486556,0.53497868,7.62571429
28.0,0.0,2022.0,11.0,2.0,5.55428571,7.05,-0.5,-0.8660254,-0.84467364,0.53528164,8.604
29.0,0.0,2022.0,11.0,2.0,2.02714286,0.44,-0.60876143,-0.79335334,-0.84448162,0.53558453,8.26142857
30.0,0.0,2022.0,11.0,2.0,8.21285714,8.23,-0.70710678,-0.70710678,-0.84428949,0.53588735,9.294
31.0,0.0,2022.0,11.0,2.0,7.97714286,8.33,-0.79335334,-0.60876143,-0.84409725,0.53619011,27.41428571
32.0,0.0,2022.0,11.0,2.0,3.48142857,0.41,-0.8660254,-0.5,-0.8439049,0.53649279,61.195
33.0,0.0,2022.0,11.0,2.0,3.46,0.4,-0.92387953,-0.38268343,-0.84371245,0.5367954,37.28714286
34.0,0.0,2022.0,11.0,2.0,7.03714286,8.3,-0.96592583,-0.25881905,-0.84351988,0.53709795,33.56857143
35.0,0.0,2022.0,11.0,2.0,1.22285714,0.4,-0.99144486,-0.13052619,-0.84332721,0.53740043,9.58333333
36.0,0.0,2022.0,11.0,2.0,8.08428571,8.5,-1.0,-0.0,-0.84313443,0.53770283,14.015
37.0,0.0,2022.0,11.0,2.0,7.60714286,8.52,-0.99144486,0.13052619,-0.84294154,0.53800517,9.09571429
38.0,0.0,2022.0,11.0,2.0,1.52857143,0.4,-0.96592583,0.25881905,-0.84274854,0.53830744,8.87
39.0,0.0,2022.0,11.0,2.0,0.02,0.02,-0.92387953,0.38268343,-0.84255543,0.53860964,7.38666667
40.0,0.0,2022.0,11.0,2.0,0.01833333,0.02,-0.8660254,0.5,-0.84236222,0.53891177,7.30142857
41.0,0.0,2022.0,11.0,2.0,0.01142857,0.01,-0.79335334,0.60876143,-0.84216889,0.53921383,8.40428571
42.0,0.0,2022.0,11.0,2.0,0.96142857,0.41,-0.70710678,0.70710678,-0.84197546,0.53951582,15.69
43.0,0.0,2022.0,11.0,2.0,2.04571429,0.41,-0.60876143,0.79335334,-0.84178192,0.53981775,8.59428571
44.0,0.0,2022.0,11.0,2.0,0.41666667,0.42,-0.5,0.8660254,-0.84158827,0.5401196,4.53166667
45.0,0.0,2022.0,11.0,2.0,0.96166667,0.235,-0.38268343,0.92387953,-0.84139451,0.54042138,7.68166667
46.0,0.0,2022.0,11.0,2.0,0.96,0.24,-0.25881905,0.96592583,-0.84120065,0.5407231,9.12666667
47.0,0.0,2022.0,11.0,2.0,6.09166667,2.76,-0.13052619,0.99144486,-0.84100668,0.54102474,9.135
48.0,0.0,2022.0,11.0,2.0,6.73666667,9.41,-0.0,1.0,-0.8408126,0.54132632,0.23
1.0,0.0,2022.0,11.0,3.0,0.026,0.03,0.13052619,0.99144486,-0.84061841,0.54162782,5.20666667
2.0,0.0,2022.0,11.0,3.0,0.01285714,0.01,0.25881905,0.96592583,-0.84042411,0.54192926,0.02
3.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.38268343,0.92387953,-0.8402297,0.54223062,0.02
4.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.5,0.8660254,-0.84003519,0.54253192,0.01857143
5.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.60876143,0.79335334,-0.83984057,0.54283314,0.01666667
6.0,0.0,2022.0,11.0,3.0,0.01285714,0.01,0.70710678,0.70710678,-0.83964584,0.5431343,0.01142857
7.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.79335334,0.60876143,-0.839451,0.54343539,0.01
8.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.8660254,0.5,-0.83925605,0.5437364,0.01
9.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.92387953,0.38268343,-0.839061,0.54403735,0.01
10.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.96592583,0.25881905,-0.83886584,0.54433823,0.01
11.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.99144486,0.13052619,-0.83867057,0.54463904,0.01166667
12.0,0.0,2022.0,11.0,3.0,0.01,0.01,1.0,0.0,-0.83847519,0.54493977,0.01666667
13.0,0.0,2022.0,11.0,3.0,0.01571429,0.02,0.99144486,-0.13052619,-0.83827971,0.54524044,1.59166667
14.0,0.0,2022.0,11.0,3.0,0.02571429,0.03,0.96592583,-0.25881905,-0.83808411,0.54554104,4.20333333
15.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.92387953,-0.38268343,-0.83788841,0.54584156,7.72714286
16.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.8660254,-0.5,-0.8376926,0.54614202,12.93857143
17.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.79335334,-0.60876143,-0.83749669,0.5464424,61.14
18.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.70710678,-0.70710678,-0.83730066,0.54674272,29.62
19.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.60876143,-0.79335334,-0.83710453,0.54704296,33.28714286
20.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.5,-0.8660254,-0.83690829,0.54734314,8.23
21.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.38268343,-0.92387953,-0.83671194,0.54764324,8.27333333
22.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.25881905,-0.96592583,-0.83651549,0.54794328,8.53833333
23.0,0.0,2022.0,11.0,3.0,20.13333333,8.26,0.13052619,-0.99144486,-0.83631893,0.54824324,20.70333333
24.0,0.0,2022.0,11.0,3.0,8.36714286,8.37,0.0,-1.0,-0.83612226,0.54854314,31.775
25.0,0.0,2022.0,11.0,3.0,7.39285714,8.34,-0.13052619,-0.99144486,-0.83592548,0.54884296,8.39333333
26.0,0.0,2022.0,11.0,3.0,7.77857143,8.52,-0.25881905,-0.96592583,-0.83572859,0.54914271,41.09
27.0,0.0,2022.0,11.0,3.0,7.62571429,8.62,-0.38268343,-0.92387953,-0.8355316,0.54944239,7.97
28.0,0.0,2022.0,11.0,3.0,8.604,8.58,-0.5,-0.8660254,-0.8353345,0.549742,7.97833333
29.0,0.0,2022.0,11.0,3.0,8.26142857,8.87,-0.60876143,-0.79335334,-0.83513729,0.55004154,7.93666667
30.0,0.0,2022.0,11.0,3.0,9.294,8.91,-0.70710678,-0.70710678,-0.83493998,0.55034101,7.81666667
31.0,0.0,2022.0,11.0,3.0,27.41428571,36.3,-0.79335334,-0.60876143,-0.83474256,0.55064041,7.85166667
32.0,0.0,2022.0,11.0,3.0,61.195,66.985,-0.8660254,-0.5,-0.83454503,0.55093974,7.98
33.0,0.0,2022.0,11.0,3.0,37.28714286,38.27,-0.92387953,-0.38268343,-0.83434739,0.551239,8.04
34.0,0.0,2022.0,11.0,3.0,33.56857143,37.02,-0.96592583,-0.25881905,-0.83414965,0.55153818,20.53
35.0,0.0,2022.0,11.0,3.0,9.58333333,9.375,-0.99144486,-0.13052619,-0.8339518,0.5518373,8.25
36.0,0.0,2022.0,11.0,3.0,14.015,9.235,-1.0,-0.0,-0.83375384,0.55213634,8.2525
37.0,0.0,2022.0,11.0,3.0,9.09571429,9.21,-0.99144486,0.13052619,-0.83355577,0.55243531,8.12857143
38.0,0.0,2022.0,11.0,3.0,8.87,8.77,-0.96592583,0.25881905,-0.8333576,0.55273422,6.87571429
39.0,0.0,2022.0,11.0,3.0,7.38666667,8.715,-0.92387953,0.38268343,-0.83315932,0.55303305,3.74285714
40.0,0.0,2022.0,11.0,3.0,7.30142857,8.42,-0.8660254,0.5,-0.83296093,0.55333181,2.30875
41.0,0.0,2022.0,11.0,3.0,8.40428571,8.39,-0.79335334,0.60876143,-0.83276244,0.55363049,5.40714286
42.0,0.0,2022.0,11.0,3.0,15.69,8.65,-0.70710678,0.70710678,-0.83256383,0.55392911,7.92714286
43.0,0.0,2022.0,11.0,3.0,8.59428571,8.6,-0.60876143,0.79335334,-0.83236513,0.55422766,7.67571429
44.0,0.0,2022.0,11.0,3.0,4.53166667,4.415,-0.5,0.8660254,-0.83216631,0.55452613,7.45714286
45.0,0.0,2022.0,11.0,3.0,7.68166667,9.145,-0.38268343,0.92387953,-0.83196739,0.55482454,2.63714286
46.0,0.0,2022.0,11.0,3.0,9.12666667,9.11,-0.25881905,0.96592583,-0.83176836,0.55512287,2.82714286
47.0,0.0,2022.0,11.0,3.0,9.135,9.315,-0.13052619,0.99144486,-0.83156922,0.55542113,9.90714286
48.0,0.0,2022.0,11.0,3.0,0.23,0.23,-0.0,1.0,-0.83136998,0.55571932,2.45166667
1.0,0.0,2022.0,11.0,4.0,5.20666667,5.26,0.13052619,0.99144486,-0.83117063,0.55601744,0.76571429
2.0,0.0,2022.0,11.0,4.0,0.02,0.02,0.25881905,0.96592583,-0.83097117,0.55631548,0.01833333
3.0,0.0,2022.0,11.0,4.0,0.02,0.02,0.38268343,0.92387953,-0.8307716,0.55661346,0.01
4.0,0.0,2022.0,11.0,4.0,0.01857143,0.02,0.5,0.8660254,-0.83057193,0.55691136,0.01
5.0,0.0,2022.0,11.0,4.0,0.01666667,0.02,0.60876143,0.79335334,-0.83037215,0.55720919,0.01
6.0,0.0,2022.0,11.0,4.0,0.01142857,0.01,0.70710678,0.70710678,-0.83017227,0.55750695,0.01
7.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.79335334,0.60876143,-0.82997228,0.55780464,0.01
8.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.8660254,0.5,-0.82977218,0.55810226,0.01
9.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.92387953,0.38268343,-0.82957197,0.5583998,0.01
10.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.96592583,0.25881905,-0.82937166,0.55869728,0.01
11.0,0.0,2022.0,11.0,4.0,0.01166667,0.01,0.99144486,0.13052619,-0.82917124,0.55899468,0.01
12.0,0.0,2022.0,11.0,4.0,0.01666667,0.02,1.0,0.0,-0.82897072,0.55929201,0.08
13.0,0.0,2022.0,11.0,4.0,1.59166667,0.215,0.99144486,-0.13052619,-0.82877009,0.55958926,5.22142857
14.0,0.0,2022.0,11.0,4.0,4.20333333,4.065,0.96592583,-0.25881905,-0.82856935,0.55988645,5.05428571
15.0,0.0,2022.0,11.0,4.0,7.72714286,8.73,0.92387953,-0.38268343,-0.8283685,0.56018356,11.24666667
16.0,0.0,2022.0,11.0,4.0,12.93857143,8.65,0.8660254,-0.5,-0.82816755,0.5604806,8.56166667
17.0,0.0,2022.0,11.0,4.0,61.14,71.78,0.79335334,-0.60876143,-0.82796649,0.56077757,8.13
18.0,0.0,2022.0,11.0,4.0,29.62,8.675,0.70710678,-0.70710678,-0.82776533,0.56107447,7.85
19.0,0.0,2022.0,11.0,4.0,33.28714286,10.36,0.60876143,-0.79335334,-0.82756406,0.56137129,7.54666667
20.0,0.0,2022.0,11.0,4.0,8.23,8.23,0.5,-0.8660254,-0.82736268,0.56166805,7.2475
21.0,0.0,2022.0,11.0,4.0,8.27333333,8.285,0.38268343,-0.92387953,-0.8271612,0.56196473,6.10428571
22.0,0.0,2022.0,11.0,4.0,8.53833333,8.35,0.25881905,-0.96592583,-0.82695961,0.56226133,7.82
23.0,0.0,2022.0,11.0,4.0,20.70333333,20.26,0.13052619,-0.99144486,-0.82675791,0.56255787,7.78666667
24.0,0.0,2022.0,11.0,4.0,31.775,31.775,0.0,-1.0,-0.82655611,0.56285433,7.615
25.0,0.0,2022.0,11.0,4.0,8.39333333,4.54,-0.13052619,-0.99144486,-0.8263542,0.56315072,7.18571429
26.0,0.0,2022.0,11.0,4.0,41.09,31.12,-0.25881905,-0.96592583,-0.82615218,0.56344704,5.05166667
27.0,0.0,2022.0,11.0,4.0,7.97,8.03,-0.38268343,-0.92387953,-0.82595006,0.56374329,7.9075
28.0,0.0,2022.0,11.0,4.0,7.97833333,7.9,-0.5,-0.8660254,-0.82574783,0.56403946,7.225
29.0,0.0,2022.0,11.0,4.0,7.93666667,7.94,-0.60876143,-0.79335334,-0.8255455,0.56433556,14.26666667
30.0,0.0,2022.0,11.0,4.0,7.81666667,7.84,-0.70710678,-0.70710678,-0.82534306,0.56463159,11.6
31.0,0.0,2022.0,11.0,4.0,7.85166667,7.865,-0.79335334,-0.60876143,-0.82514051,0.56492755,7.8
32.0,0.0,2022.0,11.0,4.0,7.98,7.93,-0.8660254,-0.5,-0.82493786,0.56522343,7.832
33.0,0.0,2022.0,11.0,4.0,8.04,8.04,-0.92387953,-0.38268343,-0.8247351,0.56551924,12.51571429
34.0,0.0,2022.0,11.0,4.0,20.53,20.19,-0.96592583,-0.25881905,-0.82453224,0.56581498,15.95666667
35.0,0.0,2022.0,11.0,4.0,8.25,8.25,-0.99144486,-0.13052619,-0.82432927,0.56611064,16.19
36.0,0.0,2022.0,11.0,4.0,8.2525,8.22,-1.0,-0.0,-0.82412619,0.56640624,7.95857143
37.0,0.0,2022.0,11.0,4.0,8.12857143,8.2,-0.99144486,0.13052619,-0.82392301,0.56670176,1.96857143
38.0,0.0,2022.0,11.0,4.0,6.87571429,8.09,-0.96592583,0.25881905,-0.82371972,0.5669972,0.02
39.0,0.0,2022.0,11.0,4.0,3.74285714,4.33,-0.92387953,0.38268343,-0.82351632,0.56729258,2.00857143
40.0,0.0,2022.0,11.0,4.0,2.30875,0.385,-0.8660254,0.5,-0.82331282,0.56758788,0.96285714
41.0,0.0,2022.0,11.0,4.0,5.40714286,4.84,-0.79335334,0.60876143,-0.82310921,0.5678831,1.44285714
42.0,0.0,2022.0,11.0,4.0,7.92714286,8.35,-0.70710678,0.70710678,-0.8229055,0.56817826,7.53857143
43.0,0.0,2022.0,11.0,4.0,7.67571429,8.17,-0.60876143,0.79335334,-0.82270168,0.56847334,5.99571429
44.0,0.0,2022.0,11.0,4.0,7.45714286,8.37,-0.5,0.8660254,-0.82249776,0.56876835,4.04285714
45.0,0.0,2022.0,11.0,4.0,2.63714286,0.42,-0.38268343,0.92387953,-0.82229373,0.56906328,4.88833333
46.0,0.0,2022.0,11.0,4.0,2.82714286,0.44,-0.25881905,0.96592583,-0.82208959,0.56935815,5.10571429
47.0,0.0,2022.0,11.0,4.0,9.90714286,8.99,-0.13052619,0.99144486,-0.82188535,0.56965293,4.995
48.0,0.0,2022.0,11.0,4.0,2.45166667,0.44,-0.0,1.0,-0.82168101,0.56994765,1.13714286
1.0,0.0,2022.0,11.0,5.0,0.76571429,0.02,0.13052619,0.99144486,-0.82147655,0.57024229,2.13333333
2.0,0.0,2022.0,11.0,5.0,0.01833333,0.02,0.25881905,0.96592583,-0.82127199,0.57053686,0.01
3.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.38268343,0.92387953,-0.82106733,0.57083136,0.01
4.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.5,0.8660254,-0.82086256,0.57112578,0.01
5.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.60876143,0.79335334,-0.82065769,0.57142013,0.01
6.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.70710678,0.70710678,-0.82045271,0.5717144,0.01
7.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.79335334,0.60876143,-0.82024762,0.5720086,0.01
8.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.8660254,0.5,-0.82004243,0.57230273,0.01
9.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.92387953,0.38268343,-0.81983713,0.57259679,0.01
10.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,0.25881905,-0.81963173,0.57289077,0.01
11.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,0.13052619,-0.81942622,0.57318467,0.01
12.0,0.0,2022.0,11.0,5.0,0.08,0.01,1.0,0.0,-0.81922061,0.57347851,0.01
13.0,0.0,2022.0,11.0,5.0,5.22142857,8.72,0.99144486,-0.13052619,-0.81901489,0.57377227,0.01
14.0,0.0,2022.0,11.0,5.0,5.05428571,4.39,0.96592583,-0.25881905,-0.81880906,0.57406595,0.01333333
15.0,0.0,2022.0,11.0,5.0,11.24666667,8.56,0.92387953,-0.38268343,-0.81860313,0.57435957,0.02
16.0,0.0,2022.0,11.0,5.0,8.56166667,8.45,0.8660254,-0.5,-0.8183971,0.5746531,0.74833333
17.0,0.0,2022.0,11.0,5.0,8.13,8.14,0.79335334,-0.60876143,-0.81819096,0.57494657,4.3
18.0,0.0,2022.0,11.0,5.0,7.85,7.85,0.70710678,-0.70710678,-0.81798471,0.57523996,1.4
19.0,0.0,2022.0,11.0,5.0,7.54666667,7.57,0.60876143,-0.79335334,-0.81777836,0.57553327,1.475
20.0,0.0,2022.0,11.0,5.0,7.2475,7.53,0.5,-0.8660254,-0.81757191,0.57582652,0.02
21.0,0.0,2022.0,11.0,5.0,6.10428571,7.46,0.38268343,-0.92387953,-0.81736535,0.57611969,3.34333333
22.0,0.0,2022.0,11.0,5.0,7.82,7.88,0.25881905,-0.96592583,-0.81715868,0.57641278,0.77
23.0,0.0,2022.0,11.0,5.0,7.78666667,7.825,0.13052619,-0.99144486,-0.81695191,0.5767058,8.62666667
24.0,0.0,2022.0,11.0,5.0,7.615,7.845,0.0,-1.0,-0.81674503,0.57699874,8.735
25.0,0.0,2022.0,11.0,5.0,7.18571429,7.99,-0.13052619,-0.99144486,-0.81653805,0.57729162,7.7
26.0,0.0,2022.0,11.0,5.0,5.05166667,5.43,-0.25881905,-0.96592583,-0.81633097,0.57758441,2.688
27.0,0.0,2022.0,11.0,5.0,7.9075,7.92,-0.38268343,-0.92387953,-0.81612377,0.57787714,1.89142857
28.0,0.0,2022.0,11.0,5.0,7.225,7.225,-0.5,-0.8660254,-0.81591648,0.57816979,0.02
29.0,0.0,2022.0,11.0,5.0,14.26666667,15.22,-0.60876143,-0.79335334,-0.81570908,0.57846236,4.34666667
30.0,0.0,2022.0,11.0,5.0,11.6,11.6,-0.70710678,-0.70710678,-0.81550157,0.57875486,4.435
31.0,0.0,2022.0,11.0,5.0,7.8,7.79,-0.79335334,-0.60876143,-0.81529396,0.57904729,7.66166667
32.0,0.0,2022.0,11.0,5.0,7.832,7.82,-0.8660254,-0.5,-0.81508624,0.57933964,7.58
33.0,0.0,2022.0,11.0,5.0,12.51571429,11.78,-0.92387953,-0.38268343,-0.81487842,0.57963191,10.81
34.0,0.0,2022.0,11.0,5.0,15.95666667,15.98,-0.96592583,-0.25881905,-0.8146705,0.57992412,16.06333333
35.0,0.0,2022.0,11.0,5.0,16.19,16.085,-0.99144486,-0.13052619,-0.81446247,0.58021624,18.30166667
36.0,0.0,2022.0,11.0,5.0,7.95857143,8.3,-1.0,-0.0,-0.81425433,0.5805083,17.50428571
37.0,0.0,2022.0,11.0,5.0,1.96857143,2.75,-0.99144486,0.13052619,-0.81404609,0.58080027,15.11666667
38.0,0.0,2022.0,11.0,5.0,0.02,0.02,-0.96592583,0.25881905,-0.81383775,0.58109218,9.05166667
39.0,0.0,2022.0,11.0,5.0,2.00857143,3.3,-0.92387953,0.38268343,-0.8136293,0.58138401,0.82333333
40.0,0.0,2022.0,11.0,5.0,0.96285714,0.02,-0.8660254,0.5,-0.81342075,0.58167576,0.02
41.0,0.0,2022.0,11.0,5.0,1.44285714,0.02,-0.79335334,0.60876143,-0.81321209,0.58196744,4.25
42.0,0.0,2022.0,11.0,5.0,7.53857143,8.22,-0.70710678,0.70710678,-0.81300333,0.58225904,9.70833333
43.0,0.0,2022.0,11.0,5.0,5.99571429,6.74,-0.60876143,0.79335334,-0.81279446,0.58255057,2.46
44.0,0.0,2022.0,11.0,5.0,4.04285714,3.61,-0.5,0.8660254,-0.81258549,0.58284203,8.8
45.0,0.0,2022.0,11.0,5.0,4.88833333,4.19,-0.38268343,0.92387953,-0.81237641,0.58313341,16.19
46.0,0.0,2022.0,11.0,5.0,5.10571429,4.03,-0.25881905,0.96592583,-0.81216723,0.58342471,19.21
47.0,0.0,2022.0,11.0,5.0,4.995,4.025,-0.13052619,0.99144486,-0.81195794,0.58371594,19.22
48.0,0.0,2022.0,11.0,5.0,1.13714286,0.02,-0.0,1.0,-0.81174855,0.58400709,18.7675
1.0,0.0,2022.0,11.0,6.0,2.13333333,2.125,0.13052619,0.99144486,-0.81153906,0.58429817,12.49333333
2.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.25881905,0.96592583,-0.81132946,0.58458918,8.15
3.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.38268343,0.92387953,-0.81111976,0.58488011,5.62
4.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.5,0.8660254,-0.81090995,0.58517096,5.09666667
5.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.60876143,0.79335334,-0.81070004,0.58546174,3.73833333
6.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.70710678,0.70710678,-0.81049002,0.58575244,0.03
7.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.79335334,0.60876143,-0.8102799,0.58604307,0.01
8.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.8660254,0.5,-0.81006968,0.58633362,0.01
9.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.92387953,0.38268343,-0.80985935,0.5866241,0.01
10.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.96592583,0.25881905,-0.80964892,0.5869145,0.0125
11.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.99144486,0.13052619,-0.80943838,0.58720483,0.01
12.0,0.0,2022.0,11.0,6.0,0.01,0.01,1.0,0.0,-0.80922774,0.58749508,0.01
13.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.99144486,-0.13052619,-0.80901699,0.58778525,0.01
14.0,0.0,2022.0,11.0,6.0,0.01333333,0.01,0.96592583,-0.25881905,-0.80880615,0.58807535,0.01
15.0,0.0,2022.0,11.0,6.0,0.02,0.02,0.92387953,-0.38268343,-0.80859519,0.58836538,0.01
16.0,0.0,2022.0,11.0,6.0,0.74833333,0.02,0.8660254,-0.5,-0.80838414,0.58865532,0.01142857
17.0,0.0,2022.0,11.0,6.0,4.3,4.425,0.79335334,-0.60876143,-0.80817297,0.5889452,1.59714286
18.0,0.0,2022.0,11.0,6.0,1.4,0.025,0.70710678,-0.70710678,-0.80796171,0.58923499,7.225
19.0,0.0,2022.0,11.0,6.0,1.475,0.03,0.60876143,-0.79335334,-0.80775034,0.58952471,8.99166667
20.0,0.0,2022.0,11.0,6.0,0.02,0.02,0.5,-0.8660254,-0.80753887,0.58981436,8.13142857
21.0,0.0,2022.0,11.0,6.0,3.34333333,4.39,0.38268343,-0.92387953,-0.80732729,0.59010393,8.28833333
22.0,0.0,2022.0,11.0,6.0,0.77,0.02,0.25881905,-0.96592583,-0.80711561,0.59039342,4.79833333
23.0,0.0,2022.0,11.0,6.0,8.62666667,8.625,0.13052619,-0.99144486,-0.80690383,0.59068284,5.60333333
24.0,0.0,2022.0,11.0,6.0,8.735,8.735,0.0,-1.0,-0.80669194,0.59097218,4.69333333
25.0,0.0,2022.0,11.0,6.0,7.7,8.655,-0.13052619,-0.99144486,-0.80647995,0.59126144,2.08666667
26.0,0.0,2022.0,11.0,6.0,2.688,4.41,-0.25881905,-0.96592583,-0.80626785,0.59155063,0.02166667
27.0,0.0,2022.0,11.0,6.0,1.89142857,0.02,-0.38268343,-0.92387953,-0.80605565,0.59183975,0.51666667
28.0,0.0,2022.0,11.0,6.0,0.02,0.02,-0.5,-0.8660254,-0.80584335,0.59212878,0.02
29.0,0.0,2022.0,11.0,6.0,4.34666667,4.365,-0.60876143,-0.79335334,-0.80563094,0.59241775,0.02
30.0,0.0,2022.0,11.0,6.0,4.435,4.385,-0.70710678,-0.70710678,-0.80541843,0.59270663,0.39166667
31.0,0.0,2022.0,11.0,6.0,7.66166667,8.205,-0.79335334,-0.60876143,-0.80520582,0.59299544,1.355
32.0,0.0,2022.0,11.0,6.0,7.58,7.485,-0.8660254,-0.5,-0.8049931,0.59328417,2.04833333
33.0,0.0,2022.0,11.0,6.0,10.81,9.4,-0.92387953,-0.38268343,-0.80478028,0.59357283,2.34
34.0,0.0,2022.0,11.0,6.0,16.06333333,15.9,-0.96592583,-0.25881905,-0.80456736,0.59386141,3.46
35.0,0.0,2022.0,11.0,6.0,18.30166667,18.635,-0.99144486,-0.13052619,-0.80435433,0.59414991,11.54166667
